author	publication_year	title	subject_topic
Wiborg, Anders (1776-1836)	1806	Förteckning på tyska böcker, som försäljas i magister Wiborgs bokhandel, dels i Stockholm, dels i Upsala. =(Rubr.) Stockholm. 1-2. 1806-1807.=	NA
Wiborg, Anders (1776-1836)	1807	Förteckning på tyska böcker, som försäljas i magister Wiborgs bokhandel, dels i Stockholm, dels i Upsala. =(Rubr.) Stockholm. 1-2. 1806-1807.=	NA
Bjursten, Anders (1783-1834)	1814	Förtekning på böcker och skrifter, hwilka säljas hos slotts-predikanten And. Bjurstén i Götheborg. =(Rubr.) Göteborg. 1-6. 1814-1817.=	NA
Bjursten, Anders (1783-1834)	1814	Förtekning på böcker och skrifter, hwilka säljas hos slotts-predikanten And. Bjurstén i Götheborg. =(Rubr.) Göteborg. 1-6. 1814-1817.=	NA
Bjursten, Anders (1783-1834)	1815	Förtekning på böcker och skrifter, hwilka säljas hos slotts-predikanten And. Bjurstén i Götheborg. =(Rubr.) Göteborg. 1-6. 1814-1817.=	NA
Bjursten, Anders (1783-1834)	1815	Förtekning på böcker och skrifter, hwilka säljas hos slotts-predikanten And. Bjurstén i Götheborg. =(Rubr.) Göteborg. 1-6. 1814-1817.=	NA
Bjursten, Anders (1783-1834)	1816	Förtekning på böcker och skrifter, hwilka säljas hos slotts-predikanten And. Bjurstén i Götheborg. =(Rubr.) Göteborg. 1-6. 1814-1817.=	NA
Bjursten, Anders (1783-1834)	1817	Förtekning på böcker och skrifter, hwilka säljas hos slotts-predikanten And. Bjurstén i Götheborg. =(Rubr.) Göteborg. 1-6. 1814-1817.=	NA
Hilleström, Sven Magnus (1759-1834)	1821	Utaf S.M. Hilleström boende uti öfra wåningen af hörnhuset n:o 73 wid Sill- och Göthgatorne försäljes nedanstående böcker, nemligen: =(Rubr.)= (Götheborg, tryckt hos Lars Wahlström.) =1-2. 1821=	NA
Hilleström, Sven Magnus (1759-1834)	1821	Utaf S.M. Hilleström boende uti öfra wåningen af hörnhuset n:o 73 wid Sill- och Göthgatorne försäljes nedanstående böcker, nemligen: =(Rubr.)= (Götheborg, tryckt hos Lars Wahlström.) =1-2. 1821=	NA
Löwegren, Georg (1775-1833)	1809	Förteckning på franska böcker, som säljas i Geo. Löwegrens bokhandel i Götheborg. Kongsgatan, n:r 138 & 139. =Karlstad. 1-2. 1809-1810.=	NA
Löwegren, Georg (1775-1833)	1810	Förteckning på franska böcker, som säljas i Geo. Löwegrens bokhandel i Götheborg. Kongsgatan, n:r 138 & 139. =Karlstad. 1-2. 1809-1810.=	NA
Becker, Carl Friedrich (1777-1806)	1829	C.F. Beckers Werldshistoria, fortsatt af Woltmann och Menzel. Öfwersättning efter den af J.W. Loebell omarbetade sjette original-upplagan	NA
Becker, Carl Friedrich (1777-1806)	1829	C.F. Beckers Werldshistoria, fortsatt af Woltmann och Menzel. Öfwersättning efter den af J.W. Loebell omarbetade sjette original-upplagan	NA
Schönherr, Carl Johan (1772-1848)	1817	Synonymia insectorum, oder Versuch einer Synonymie aller bisher bekannten Insecten; nach Fabricii Systema eleutheratorum etc. geordnet, von C.J. Schönherr ... Mit Berichtigungen und Anmerkungen, wie auch mit Beschreibungen neuer Arten	NA
Gjörwell, Carl Christoffer (1731-1811)	1807	Historiska läsningar. Utgifne af Carl C. Gjörwell ... Stockholm, tryckt i kongl. finska boktryckeriet, hos directeuren Joh. [2:] Johan A. Carlbohm. =1-2. 1807-1810=	NA
Gjörwell, Carl Christoffer (1731-1811)	1809	Historiska läsningar. Utgifne af Carl C. Gjörwell ... Stockholm, tryckt i kongl. finska boktryckeriet, hos directeuren Joh. [2:] Johan A. Carlbohm. =1-2. 1807-1810=	NA
NA	1790	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1790	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1790	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1790	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1790	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1790	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1790	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1790	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1790	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1790	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1791	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1791	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1791	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1791	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1791	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1791	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1791	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1793	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1791	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1791	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1791	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1792	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1792	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1792	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1793	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1793	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1793	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1793	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1793	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1793	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1793	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1794	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1793	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1793	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1793	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1793	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1793	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1793	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1793	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1793	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1793	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1793	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1793	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1793	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1794	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1794	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1794	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1794	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1794	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1794	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1794	Historiska extracter, innehållande förnämligast caracterer och anecdoter om stora och märkvärdiga personer. =Stockholm. 1:1-17, 2:18-30, 3:31-42, 4:43-48, 1790-94.=	NA
NA	1768	Nya små-saker, til nöje och tidsfördrif. =Stockholm 1-2. 1768.=	Hushåll
NA	1768	Nya små-saker, til nöje och tidsfördrif. =Stockholm 1-2. 1768.=	Hushåll
Modeer, Adolph (1739-1799)	1770	Försök til en allmän historia om Svea rikes handel, af Adolph Modeer, som, för detta arbete, århållit [!] det af svenska patriotiska sällskapet år 1767 utlofvade præmium. Stockholm, tryckt hos Joh. Georg Lange. =1-2. 1770.=	NA
Modeer, Adolph (1739-1799)	1770	Försök til en allmän historia om Svea rikes handel, af Adolph Modeer, som, för detta arbete, århållit [!] det af svenska patriotiska sällskapet år 1767 utlofvade præmium. Stockholm, tryckt hos Joh. Georg Lange. =1-2. 1770.=	NA
NA	1770	Svenska patriotiska sällskapets handlingar. =Stockholm. 1-6. 1770-1782.=	Lantbruk;Lantbruk
NA	1771	Svenska patriotiska sällskapets handlingar. =Stockholm. 1-6. 1770-1782.=	Lantbruk;Lantbruk
NA	1776	Svenska patriotiska sällskapets handlingar. =Stockholm. 1-6. 1770-1782.=	Lantbruk;Lantbruk
NA	1777	Svenska patriotiska sällskapets handlingar. =Stockholm. 1-6. 1770-1782.=	Lantbruk;Lantbruk
NA	1782	Svenska patriotiska sällskapets handlingar. =Stockholm. 1-6. 1770-1782.=	Lantbruk;Lantbruk
Cooper, James Fenimore (1789-1851)	1828	Den siste mohikanen. Berättelse, af James Fenimore Cooper. Öfversättning af Ludvig Westerberg. Stockholm, Georg Scheutz. =1-3. 1828.=	NA
Cooper, James Fenimore (1789-1851)	1828	Den siste mohikanen. Berättelse, af James Fenimore Cooper. Öfversättning af Ludvig Westerberg. Stockholm, Georg Scheutz. =1-3. 1828.=	NA
Cooper, James Fenimore (1789-1851)	1828	Den siste mohikanen. Berättelse, af James Fenimore Cooper. Öfversättning af Ludvig Westerberg. Stockholm, Georg Scheutz. =1-3. 1828.=	NA
Ewald, Johann Ludwig (1747-1822)	1811	Konsten att blifva en god flicka, en god maka, mor och matmor. En handbok för vuxna döttrar, makar och mödrar, af Johan Ludvig Evald. Öfversättning från fjerde tyska upplagan. Med ett kopparstick. Örebro, tryckt hos Nils Magnus Lindh	NA
Ewald, Johann Ludwig (1747-1822)	1811	Konsten att blifva en god flicka, en god maka, mor och matmor. En handbok för vuxna döttrar, makar och mödrar, af Johan Ludvig Evald. Öfversättning från fjerde tyska upplagan. Med ett kopparstick. Örebro, tryckt hos Nils Magnus Lindh	NA
Ewald, Johann Ludwig (1747-1822)	1811	Konsten att blifva en god flicka, en god maka, mor och matmor. En handbok för vuxna döttrar, makar och mödrar, af Johan Ludvig Evald. Öfversättning från fjerde tyska upplagan. Med ett kopparstick. Örebro, tryckt hos Nils Magnus Lindh	NA
Blackwell, Alexander (1700-1747)	1745	Försök til landtbrukets bättring i Sverige, upstäldt af Alexander Blackwell ... Stockholm, tryckt hos Lars Salvius. =1. 1745.=	Lantbruk
Gynther, Sven Wilhelm (1796-1873)	1821	Bleking, ett historiskt-topographiskt försök. Carlshamn, tryckt hos J. Söderström. =1. 1821.=	NA
Wulfschmidt, Jacob Pontus Von (1730-1789)	1771	=Första/Siette afhandlingen ibland några och trättjo upfundne inwentioner. (Rubr.) Anon. Skara, privil. tryckeriet, Johan von Cöln, 1771-å:1772. 1-6.=	Lantbruksmaskiner;Lantbruk
Wulfschmidt, Jacob Pontus Von (1730-1789)	1771	=Första/Siette afhandlingen ibland några och trättjo upfundne inwentioner. (Rubr.) Anon. Skara, privil. tryckeriet, Johan von Cöln, 1771-å:1772. 1-6.=	Lantbruksmaskiner;Lantbruk
Wulfschmidt, Jacob Pontus Von (1730-1789)	1772	=Första/Siette afhandlingen ibland några och trättjo upfundne inwentioner. (Rubr.) Anon. Skara, privil. tryckeriet, Johan von Cöln, 1771-å:1772. 1-6.=	Lantbruksmaskiner;Lantbruk
Wulfschmidt, Jacob Pontus Von (1730-1789)	1771	=Första/Siette afhandlingen ibland några och trättjo upfundne inwentioner. (Rubr.) Anon. Skara, privil. tryckeriet, Johan von Cöln, 1771-å:1772. 1-6.=	Lantbruksmaskiner;Lantbruk
Wulfschmidt, Jacob Pontus Von (1730-1789)	1772	=Första/Siette afhandlingen ibland några och trättjo upfundne inwentioner. (Rubr.) Anon. Skara, privil. tryckeriet, Johan von Cöln, 1771-å:1772. 1-6.=	Lantbruksmaskiner;Lantbruk
Wulfschmidt, Jacob Pontus Von (1730-1789)	1772	=Första/Siette afhandlingen ibland några och trättjo upfundne inwentioner. (Rubr.) Anon. Skara, privil. tryckeriet, Johan von Cöln, 1771-å:1772. 1-6.=	NA
NA	1771	Förteckning, uppå de til riksens höglofl. ständers urskillnings deputation ingifne memorialer, hwilka därstädes såsom rätte riksdagsmål antagne och remitterade, eller ock afslagne blifwit å nedannämde dagar, wid riksdagen i Stockholm	NA
NA	1771	Förteckning, uppå de til riksens höglofl. ständers urskillnings deputation ingifne memorialer, hwilka därstädes såsom rätte riksdagsmål antagne och remitterade, eller ock afslagne blifwit å nedannämde dagar, wid riksdagen i Stockholm	NA
NA	1771	Förteckning, uppå de til riksens höglofl. ständers urskillnings deputation ingifne memorialer, hwilka därstädes såsom rätte riksdagsmål antagne och remitterade, eller ock afslagne blifwit å nedannämde dagar, wid riksdagen i Stockholm	NA
NA	1771	Förteckning, uppå de til riksens höglofl. ständers urskillnings deputation ingifne memorialer, hwilka därstädes såsom rätte riksdagsmål antagne och remitterade, eller ock afslagne blifwit å nedannämde dagar, wid riksdagen i Stockholm	NA
NA	1771	Förteckning, uppå de til riksens höglofl. ständers urskillnings deputation ingifne memorialer, hwilka därstädes såsom rätte riksdagsmål antagne och remitterade, eller ock afslagne blifwit å nedannämde dagar, wid riksdagen i Stockholm	NA
NA	1771	Förteckning, uppå de til riksens höglofl. ständers urskillnings deputation ingifne memorialer, hwilka därstädes såsom rätte riksdagsmål antagne och remitterade, eller ock afslagne blifwit å nedannämde dagar, wid riksdagen i Stockholm	NA
NA	1771	Förteckning, uppå de til riksens höglofl. ständers urskillnings deputation ingifne memorialer, hwilka därstädes såsom rätte riksdagsmål antagne och remitterade, eller ock afslagne blifwit å nedannämde dagar, wid riksdagen i Stockholm	NA
NA	1771	Förteckning, uppå de til riksens höglofl. ständers urskillnings deputation ingifne memorialer, hwilka därstädes såsom rätte riksdagsmål antagne och remitterade, eller ock afslagne blifwit å nedannämde dagar, wid riksdagen i Stockholm	NA
NA	1771	Förteckning, uppå de til riksens höglofl. ständers urskillnings deputation ingifne memorialer, hwilka därstädes såsom rätte riksdagsmål antagne och remitterade, eller ock afslagne blifwit å nedannämde dagar, wid riksdagen i Stockholm	NA
NA	1771	Förteckning, uppå de til riksens höglofl. ständers urskillnings deputation ingifne memorialer, hwilka därstädes såsom rätte riksdagsmål antagne och remitterade, eller ock afslagne blifwit å nedannämde dagar, wid riksdagen i Stockholm	NA
