1,6564,c:stcv:6691091,lat,dt
1,6565,c:stcv:6691450,lat,dt
1,6566,c:stcv:6691913,lat,dt
1,6567,c:stcv:6691991,lat,dt
1,6568,c:stcv:6692010,lat,dt
1,6569,c:stcv:6692026,spa,dt
1,6570,c:stcv:6692044,spa,dt
1,6571,c:stcv:6692063,dut,dt
1,6572,c:stcv:6692112,fre,dt
1,6573,c:stcv:6692131,lat,dt
1,6574,c:stcv:6692140,lat,dt
1,6575,c:stcv:6692201,lat,dt
1,6576,c:stcv:6692244,lat,dt
2,6577,c:stcv:6692244,fre,dt
1,6578,c:stcv:6692253,fre,dt
1,6579,c:stcv:6692261,dut,dt
2,6580,c:stcv:6692261,ger,dt
1,6581,c:stcv:6692275,dut,dt
1,6582,c:stcv:6692287,lat,dt
1,6583,c:stcv:6692355,lat,dt
1,6584,c:stcv:6692383,lat,dt
1,6585,c:stcv:6692427,lat,dt
1,6586,c:stcv:6692454,lat,dt
1,6587,c:stcv:6692459,fre,dt
1,6588,c:stcv:6692556,lat,dt
1,6589,c:stcv:6692891,lat,dt
1,6590,c:stcv:6693077,lat,dt
1,6591,c:stcv:6693118,dut,dt
1,6592,c:stcv:6693155,lat,dt
1,6593,c:stcv:6693179,lat,dt
1,6594,c:stcv:6693325,lat,dt
1,6595,c:stcv:6693343,fre,dt
1,6596,c:stcv:6693385,lat,dt
1,6597,c:stcv:6693497,lat,dt
1,6598,c:stcv:6693518,grc,bt
2,6599,c:stcv:6693518,lat,dt
3,6600,c:stcv:6693518,grc,dt
1,6601,c:stcv:6693535,grc,bt
2,6602,c:stcv:6693535,lat,dt
3,6603,c:stcv:6693535,grc,dt
1,6604,c:stcv:6693556,lat,dt
1,6605,c:stcv:6693602,lat,dt
1,6606,c:stcv:6693634,spa,dt
1,6607,c:stcv:6693727,lat,dt
1,6608,c:stcv:6693811,lat,dt
1,6609,c:stcv:6694271,lat,dt
1,6610,c:stcv:6694421,lat,dt
1,6611,c:stcv:6694432,lat,dt
1,6612,c:stcv:6694492,lat,dt
1,6613,c:stcv:6694560,lat,dt
1,6614,c:stcv:6694572,lat,dt
1,6615,c:stcv:6694587,fre,dt
1,6616,c:stcv:6694619,fre,bt
2,6617,c:stcv:6694619,dut,dt
1,6618,c:stcv:6694650,lat,dt
1,6619,c:stcv:6694664,lat,dt
1,6620,c:stcv:6694806,spa,dt
1,6621,c:stcv:6694822,spa,bt
2,6622,c:stcv:6694822,lat,dt
3,6623,c:stcv:6694822,fre,mt
1,6624,c:stcv:6694832,lat,dt
1,6625,c:stcv:6694854,fre,dt
1,6626,c:stcv:6694953,fre,dt
2,6627,c:stcv:6694953,dut,dt
3,6628,c:stcv:6694953,lat,dt
1,6629,c:stcv:6695106,lat,dt
1,6630,c:stcv:6695576,fre,dt
1,6631,c:stcv:6695582,dut,dt
2,6632,c:stcv:6695582,ger,dt
1,6633,c:stcv:6695589,dut,dt
2,6634,c:stcv:6695589,ger,dt
1,6635,c:stcv:6695597,fre,dt
1,6636,c:stcv:6695605,lat,dt
1,6637,c:stcv:6695613,dut,dt
1,6638,c:stcv:6695620,fre,dt
1,6639,c:stcv:6695745,fre,dt
1,6640,c:stcv:6695773,fre,dt
1,6641,c:stcv:6695780,fre,dt
1,6642,c:stcv:6695794,fre,dt
1,6643,c:stcv:6695898,fre,dt
1,6644,c:stcv:6695917,fre,dt
1,6645,c:stcv:6695952,fre,dt
1,6646,c:stcv:6695970,lat,dt
1,6647,c:stcv:6695991,fre,dt
1,6648,c:stcv:6696008,fre,dt
1,6649,c:stcv:6696016,lat,dt
1,6650,c:stcv:6696064,lat,dt
1,6651,c:stcv:6696066,fre,dt
1,6652,c:stcv:6696070,lat,dt
1,6653,c:stcv:6696095,fre,dt
1,6654,c:stcv:6696105,fre,dt
1,6655,c:stcv:6696110,fre,dt
1,6656,c:stcv:6696174,fre,dt
1,6657,c:stcv:6696185,fre,dt
1,6658,c:stcv:6696203,fre,dt
1,6659,c:stcv:6696214,fre,dt
1,6660,c:stcv:6696244,fre,dt
1,6661,c:stcv:6696248,fre,dt
1,6662,c:stcv:6696250,fre,dt
1,6663,c:stcv:6696283,fre,dt
1,6664,c:stcv:6696288,fre,dt
1,6665,c:stcv:6696299,fre,dt
1,6666,c:stcv:6696310,fre,dt
1,6667,c:stcv:6696313,fre,dt
1,6668,c:stcv:6697088,fre,dt
1,6669,c:stcv:6697114,dut,bt
2,6670,c:stcv:6697114,fre,dt
1,6671,c:stcv:6697125,fre,dt
1,6672,c:stcv:6697128,dut,dt
1,6673,c:stcv:6697167,fre,dt
1,6674,c:stcv:6697232,lat,bt
2,6675,c:stcv:6697232,fre,dt
1,6676,c:stcv:6697243,lat,dt
1,6677,c:stcv:6697249,fre,dt
1,6678,c:stcv:6697252,fre,dt
1,6679,c:stcv:6697329,fre,dt
1,6680,c:stcv:6697340,spa,dt
1,6681,c:stcv:6697358,fre,dt
1,6682,c:stcv:6697374,fre,dt
1,6683,c:stcv:6697378,fre,dt
1,6684,c:stcv:6697392,fre,dt
1,6685,c:stcv:6697410,fre,dt
1,6686,c:stcv:6697425,lat,dt
1,6687,c:stcv:6697444,lat,dt
1,6688,c:stcv:6697459,lat,dt
1,6689,c:stcv:6697467,fre,dt
1,6690,c:stcv:6697471,fre,dt
1,6691,c:stcv:6697493,dut,dt
1,6692,c:stcv:6697894,dut,dt
1,6693,c:stcv:6697959,fre,dt
1,6694,c:stcv:6697978,spa,dt
1,6695,c:stcv:6697996,fre,dt
1,6696,c:stcv:6697998,fre,dt
1,6697,c:stcv:6698002,fre,dt
1,6698,c:stcv:6698006,fre,dt
1,6699,c:stcv:6698103,fre,dt
1,6700,c:stcv:6698124,fre,dt
1,6701,c:stcv:6698135,fre,dt
1,6702,c:stcv:6698141,fre,dt
1,6703,c:stcv:6698151,fre,dt
1,6704,c:stcv:6698163,fre,dt
1,6705,c:stcv:6698171,fre,dt
1,6706,c:stcv:6698209,fre,dt
1,6707,c:stcv:6698219,fre,dt
1,6708,c:stcv:6698907,dut,dt
1,6709,c:stcv:6699042,dut,dt
2,6710,c:stcv:6699042,lat,dt
1,6711,c:stcv:6699089,fre,dt
1,6712,c:stcv:6699115,fre,dt
1,6713,c:stcv:6699137,fre,dt
1,6714,c:stcv:6699140,fre,dt
2,6715,c:stcv:6699140,dut,dt
1,6716,c:stcv:6699148,fre,dt
1,6717,c:stcv:6699149,fre,dt
1,6718,c:stcv:6699152,fre,dt
1,6719,c:stcv:6699444,fre,dt
1,6720,c:stcv:6699454,fre,dt
1,6721,c:stcv:6699482,lat,dt
1,6722,c:stcv:6699566,fre,dt
1,6723,c:stcv:6699780,lat,dt
2,6724,c:stcv:6699780,spa,dt
1,6725,c:stcv:6699782,fre,dt
2,6726,c:stcv:6699782,spa,dt
1,6727,c:stcv:6699979,fre,dt
1,6728,c:stcv:6699987,fre,dt
1,6729,c:stcv:6700046,fre,dt
1,6730,c:stcv:6700051,fre,dt
1,6731,c:stcv:6700061,fre,dt
1,6732,c:stcv:6700095,lat,dt
1,6733,c:stcv:6700119,fre,dt
1,6734,c:stcv:6700127,fre,dt
1,6735,c:stcv:6700132,fre,dt
1,6736,c:stcv:6700135,dut,dt
1,6737,c:stcv:6700142,fre,dt
1,6738,c:stcv:6700289,fre,dt
1,6739,c:stcv:6700299,fre,dt
1,6740,c:stcv:6700307,lat,dt
1,6741,c:stcv:6700334,fre,dt
1,6742,c:stcv:6700353,fre,dt
1,6743,c:stcv:6700355,fre,dt
1,6744,c:stcv:6700359,fre,dt
1,6745,c:stcv:6700360,fre,dt
1,6746,c:stcv:6700428,dut,dt
2,6747,c:stcv:6700428,fre,dt
1,6748,c:stcv:6700438,dut,dt
1,6749,c:stcv:6700450,fre,dt
1,6750,c:stcv:6700486,fre,dt
1,6751,c:stcv:6700499,fre,dt
1,6752,c:stcv:6700517,spa,bt
2,6753,c:stcv:6700517,lat,dt
1,6754,c:stcv:6700544,lat,dt
1,6755,c:stcv:6700550,fre,dt
1,6756,c:stcv:6700556,lat,dt
1,6757,c:stcv:6700558,lat,dt
1,6758,c:stcv:6700563,lat,dt
1,6759,c:stcv:6700604,lat,dt
1,6760,c:stcv:6700613,fre,dt
1,6761,c:stcv:6700619,lat,dt
1,6762,c:stcv:6700645,lat,dt
1,6763,c:stcv:6700660,dut,dt
1,6764,c:stcv:6700676,fre,dt
1,6765,c:stcv:6700682,fre,dt
1,6766,c:stcv:6700875,dut,dt
1,6767,c:stcv:6701032,lat,dt
1,6768,c:stcv:6701702,fre,dt
1,6769,c:stcv:6701789,lat,dt
1,6770,c:stcv:6701857,lat,dt
1,6771,c:stcv:6701888,ita,bt
2,6772,c:stcv:6701888,dut,dt
1,6773,c:stcv:6701899,lat,dt
1,6774,c:stcv:6701923,lat,dt
1,6775,c:stcv:6701941,lat,dt
1,6776,c:stcv:6701957,lat,dt
1,6777,c:stcv:6701963,fre,dt
1,6778,c:stcv:6702039,lat,bt
2,6779,c:stcv:6702039,spa,dt
1,6780,c:stcv:6702343,lat,dt
2,6781,c:stcv:6702343,grc,dt
1,6782,c:stcv:6702589,lat,dt
1,6783,c:stcv:6702665,fre,dt
1,6784,c:stcv:6702675,ger,bt
2,6785,c:stcv:6702675,fre,dt
1,6786,c:stcv:6702680,fre,dt
1,6787,c:stcv:6702752,lat,dt
1,6788,c:stcv:6702786,lat,dt
1,6789,c:stcv:6702887,lat,dt
1,6790,c:stcv:6703024,lat,dt
1,6791,c:stcv:6703039,lat,dt
1,6792,c:stcv:6703050,lat,dt
1,6793,c:stcv:6703069,fre,dt
1,6794,c:stcv:6703119,spa,bt
2,6795,c:stcv:6703119,fre,dt
1,6796,c:stcv:6703318,fre,dt
1,6797,c:stcv:6703322,fre,dt
1,6798,c:stcv:6703331,fre,dt
1,6799,c:stcv:6703340,fre,dt
1,6800,c:stcv:6703346,lat,dt
1,6801,c:stcv:6703452,fre,dt
1,6802,c:stcv:6703489,fre,dt
1,6803,c:stcv:6703509,lat,dt
1,6804,c:stcv:6703544,lat,dt
1,6805,c:stcv:6703553,lat,dt
1,6806,c:stcv:6703564,lat,dt
1,6807,c:stcv:6703578,lat,dt
1,6808,c:stcv:6703585,lat,dt
1,6809,c:stcv:6703826,lat,dt
1,6810,c:stcv:6703839,lat,dt
1,6811,c:stcv:6703891,dut,dt
1,6812,c:stcv:6704245,lat,dt
1,6813,c:stcv:6704268,lat,dt
1,6814,c:stcv:6704361,lat,dt
1,6815,c:stcv:6704394,lat,dt
1,6816,c:stcv:6704500,lat,dt
1,6817,c:stcv:6704530,fre,dt
1,6818,c:stcv:6704537,lat,dt
1,6819,c:stcv:6704545,lat,dt
1,6820,c:stcv:6704561,lat,dt
1,6821,c:stcv:6706849,lat,dt
1,6822,c:stcv:6707177,fre,dt
1,6823,c:stcv:6707193,ger,bt
2,6824,c:stcv:6707193,fre,dt
1,6825,c:stcv:6707201,fre,dt
1,6826,c:stcv:6707322,fre,dt
1,6827,c:stcv:6707324,fre,dt
1,6828,c:stcv:6707328,fre,dt
1,6829,c:stcv:6707330,fre,dt
1,6830,c:stcv:6707341,lat,dt
1,6831,c:stcv:6707413,fre,dt
1,6832,c:stcv:6707420,lat,dt
1,6833,c:stcv:6707424,lat,dt
1,6834,c:stcv:6707431,fre,dt
1,6835,c:stcv:6707446,fre,dt
1,6836,c:stcv:6708387,lat,dt
1,6837,c:stcv:6708418,lat,dt
1,6838,c:stcv:6708420,lat,dt
1,6839,c:stcv:6708430,lat,dt
1,6840,c:stcv:6708434,lat,dt
1,6841,c:stcv:6708471,spa,bt
2,6842,c:stcv:6708471,lat,dt
1,6843,c:stcv:6708510,lat,dt
1,6844,c:stcv:6708534,lat,dt
1,6845,c:stcv:6708636,lat,dt
1,6846,c:stcv:6708650,lat,dt
1,6847,c:stcv:6708661,dut,dt
1,6848,c:stcv:6708709,lat,dt
1,6849,c:stcv:6708727,lat,dt
1,6850,c:stcv:6708753,lat,dt
1,6851,c:stcv:6708773,fre,bt
2,6852,c:stcv:6708773,lat,dt
1,6853,c:stcv:6708860,ita,bt
2,6854,c:stcv:6708860,lat,dt
1,6855,c:stcv:6820180,fre,dt
1,6856,c:stcv:6820320,lat,dt
1,6857,c:stcv:6820330,lat,dt
1,6858,c:stcv:6820961,lat,dt
1,6859,c:stcv:6820986,lat,dt
1,6860,c:stcv:6821027,lat,dt
1,6861,c:stcv:6821040,fre,dt
1,6862,c:stcv:6821166,dut,dt
1,6863,c:stcv:6821186,fre,dt
1,6864,c:stcv:6821269,spa,dt
1,6865,c:stcv:6821376,lat,dt
1,6866,c:stcv:6821381,lat,dt
1,6867,c:stcv:6821392,lat,dt
1,6868,c:stcv:6821875,lat,dt
1,6869,c:stcv:6821885,lat,dt
1,6870,c:stcv:6821905,lat,dt
1,6871,c:stcv:6821916,fre,dt
1,6872,c:stcv:6821992,lat,dt
1,6873,c:stcv:6822019,lat,dt
1,6874,c:stcv:6822037,lat,dt
2,6875,c:stcv:6822037,spa,dt
1,6876,c:stcv:6822040,lat,dt
1,6877,c:stcv:6822044,lat,dt
1,6878,c:stcv:6822058,lat,bt
2,6879,c:stcv:6822058,dut,dt
1,6880,c:stcv:6822117,lat,dt
1,6881,c:stcv:6822126,lat,dt
1,6882,c:stcv:6822132,lat,dt
1,6883,c:stcv:6822134,lat,dt
1,6884,c:stcv:6822137,lat,dt
1,6885,c:stcv:6822142,lat,dt
1,6886,c:stcv:6822149,lat,dt
1,6887,c:stcv:6822158,lat,dt
1,6888,c:stcv:6822171,lat,dt
1,6889,c:stcv:6822178,lat,dt
1,6890,c:stcv:6822187,lat,dt
1,6891,c:stcv:6822248,lat,dt
1,6892,c:stcv:6822260,fre,bt
2,6893,c:stcv:6822260,lat,dt
1,6894,c:stcv:6822275,lat,dt
1,6895,c:stcv:6822283,fre,dt
1,6896,c:stcv:6822297,lat,dt
1,6897,c:stcv:6822305,lat,dt
1,6898,c:stcv:6822326,lat,dt
1,6899,c:stcv:6822346,lat,dt
1,6900,c:stcv:6822353,lat,dt
1,6901,c:stcv:6822362,lat,dt
1,6902,c:stcv:6822607,lat,dt
1,6903,c:stcv:6822856,fre,dt
1,6904,c:stcv:6822902,fre,dt
1,6905,c:stcv:6822910,lat,dt
1,6906,c:stcv:6822916,spa,bt
2,6907,c:stcv:6822916,lat,dt
1,6908,c:stcv:6822926,lat,dt
1,6909,c:stcv:6822943,lat,dt
1,6910,c:stcv:6822954,lat,dt
1,6911,c:stcv:6822959,lat,dt
1,6912,c:stcv:6822969,lat,dt
1,6913,c:stcv:6823019,dut,bt
2,6914,c:stcv:6823019,fre,dt
1,6915,c:stcv:6823052,fre,dt
1,6916,c:stcv:6823074,lat,dt
1,6917,c:stcv:6823079,lat,dt
1,6918,c:stcv:6823082,lat,dt
1,6919,c:stcv:6823109,fre,dt
1,6920,c:stcv:6823111,lat,dt
1,6921,c:stcv:6823187,fre,dt
1,6922,c:stcv:6823220,lat,dt
1,6923,c:stcv:6823227,dut,dt
1,6924,c:stcv:6823236,fre,dt
1,6925,c:stcv:6823248,lat,dt
1,6926,c:stcv:6823253,dut,dt
1,6927,c:stcv:6823254,lat,dt
1,6928,c:stcv:6823257,lat,dt
1,6929,c:stcv:6823261,lat,dt
1,6930,c:stcv:6823301,lat,dt
1,6931,c:stcv:6823304,lat,dt
1,6932,c:stcv:6823313,lat,dt
1,6933,c:stcv:6823331,lat,dt
1,6934,c:stcv:6823350,lat,dt
1,6935,c:stcv:6823353,lat,dt
1,6936,c:stcv:6823356,lat,dt
1,6937,c:stcv:6823357,lat,dt
1,6938,c:stcv:6823364,lat,dt
1,6939,c:stcv:6823365,lat,dt
1,6940,c:stcv:6823367,lat,dt
1,6941,c:stcv:6823369,lat,dt
1,6942,c:stcv:6823370,lat,dt
1,6943,c:stcv:6823816,lat,dt
1,6944,c:stcv:6823870,lat,dt
1,6945,c:stcv:6823875,lat,dt
1,6946,c:stcv:6823885,dut,dt
1,6947,c:stcv:6823893,lat,dt
1,6948,c:stcv:6823898,dut,dt
1,6949,c:stcv:6823905,lat,dt
1,6950,c:stcv:6823911,lat,dt
1,6951,c:stcv:6823918,lat,dt
1,6952,c:stcv:6823926,lat,dt
1,6953,c:stcv:6823941,lat,dt
1,6954,c:stcv:6823999,lat,dt
1,6955,c:stcv:6824037,grc,bt
2,6956,c:stcv:6824037,lat,dt
3,6957,c:stcv:6824037,grc,dt
1,6958,c:stcv:6824054,lat,dt
1,6959,c:stcv:6824078,lat,dt
1,6960,c:stcv:6824097,lat,dt
1,6961,c:stcv:6824102,lat,dt
1,6962,c:stcv:6824171,lat,dt
1,6963,c:stcv:6825701,lat,dt
1,6964,c:stcv:6825724,lat,dt
1,6965,c:stcv:6825764,lat,dt
1,6966,c:stcv:6826105,dut,dt
1,6967,c:stcv:6826116,dut,dt
1,6968,c:stcv:6826312,lat,dt
1,6969,c:stcv:6826341,lat,dt
1,6970,c:stcv:6826346,lat,bt
2,6971,c:stcv:6826346,grc,bt
3,6972,c:stcv:6826346,dut,dt
1,6973,c:stcv:6826390,lat,dt
2,6974,c:stcv:6826390,dut,dt
1,6975,c:stcv:6826399,lat,dt
1,6976,c:stcv:6826409,lat,dt
1,6977,c:stcv:6826452,lat,dt
1,6978,c:stcv:6826469,spa,bt
2,6979,c:stcv:6826469,lat,dt
1,6980,c:stcv:6826501,lat,dt
1,6981,c:stcv:6826526,lat,bt
2,6982,c:stcv:6826526,lat,dt
3,6983,c:stcv:6826526,fre,dt
4,6984,c:stcv:6826526,dut,dt
1,6985,c:stcv:6826532,fre,dt
1,6986,c:stcv:6826535,lat,dt
1,6987,c:stcv:6826542,fre,dt
1,6988,c:stcv:6827144,lat,dt
1,6989,c:stcv:6827158,spa,dt
1,6990,c:stcv:6827210,lat,dt
1,6991,c:stcv:6827230,lat,dt
1,6992,c:stcv:6827734,dut,dt
1,6993,c:stcv:6827790,ger,bt
2,6994,c:stcv:6827790,fre,dt
1,6995,c:stcv:6827873,lat,dt
1,6996,c:stcv:6827928,lat,dt
1,6997,c:stcv:6828928,lat,dt
1,6998,c:stcv:6829018,lat,dt
1,6999,c:stcv:6829062,lat,dt
1,7000,c:stcv:6829064,lat,dt
1,7001,c:stcv:6829117,lat,dt
1,7002,c:stcv:6829194,lat,dt
1,7003,c:stcv:6829202,lat,dt
1,7004,c:stcv:6829211,lat,dt
1,7005,c:stcv:6829217,lat,dt
1,7006,c:stcv:6829428,lat,dt
1,7007,c:stcv:6829434,lat,dt
1,7008,c:stcv:6829438,lat,dt
1,7009,c:stcv:6829439,grc,bt
2,7010,c:stcv:6829439,lat,dt
3,7011,c:stcv:6829439,grc,dt
1,7012,c:stcv:6829441,lat,dt
1,7013,c:stcv:6829462,lat,dt
1,7014,c:stcv:6829500,lat,dt
1,7015,c:stcv:6829586,lat,dt
1,7016,c:stcv:6829687,lat,dt
1,7017,c:stcv:6829693,lat,dt
1,7018,c:stcv:6829713,lat,dt
1,7019,c:stcv:6829717,lat,dt
1,7020,c:stcv:6829723,lat,dt
1,7021,c:stcv:6829732,lat,dt
1,7022,c:stcv:6829737,lat,dt
1,7023,c:stcv:6830165,lat,dt
1,7024,c:stcv:6830219,lat,dt
1,7025,c:stcv:6830249,lat,dt
1,7026,c:stcv:6830293,lat,dt
1,7027,c:stcv:6830309,lat,dt
1,7028,c:stcv:6830315,lat,dt
1,7029,c:stcv:6830319,lat,dt
1,7030,c:stcv:6830327,lat,dt
1,7031,c:stcv:6830331,lat,dt
1,7032,c:stcv:6830427,lat,dt
1,7033,c:stcv:6830467,lat,dt
1,7034,c:stcv:6830478,lat,dt
1,7035,c:stcv:6830490,fre,dt
2,7036,c:stcv:6830490,lat,dt
1,7037,c:stcv:6830501,dut,dt
1,7038,c:stcv:6830502,dut,dt
1,7039,c:stcv:6830504,dut,dt
1,7040,c:stcv:6830507,fre,dt
1,7041,c:stcv:6830509,fre,dt
1,7042,c:stcv:6830511,dut,dt
1,7043,c:stcv:6830514,dut,dt
1,7044,c:stcv:6830516,fre,dt
1,7045,c:stcv:6830550,dut,dt
1,7046,c:stcv:6830555,dut,dt
1,7047,c:stcv:6830557,dut,dt
1,7048,c:stcv:6830567,fre,dt
1,7049,c:stcv:6830575,fre,dt
1,7050,c:stcv:6830578,lat,dt
1,7051,c:stcv:6830586,fre,dt
1,7052,c:stcv:6830592,dut,dt
1,7053,c:stcv:6830622,dut,dt
1,7054,c:stcv:6830631,fre,dt
1,7055,c:stcv:6830654,grc,bt
2,7056,c:stcv:6830654,lat,dt
1,7057,c:stcv:6830717,lat,dt
1,7058,c:stcv:6830748,lat,dt
1,7059,c:stcv:6830757,fre,dt
1,7060,c:stcv:6830764,lat,dt
1,7061,c:stcv:6830771,fre,dt
1,7062,c:stcv:6831052,lat,dt
1,7063,c:stcv:6831421,lat,dt
1,7064,c:stcv:6831454,lat,dt
1,7065,c:stcv:6831499,lat,dt
1,7066,c:stcv:6831559,lat,dt
1,7067,c:stcv:6831569,lat,dt
1,7068,c:stcv:6831599,lat,dt
1,7069,c:stcv:6831615,lat,dt
1,7070,c:stcv:6831620,lat,dt
1,7071,c:stcv:6831693,spa,dt
1,7072,c:stcv:6831760,lat,dt
2,7073,c:stcv:6831760,dut,dt
1,7074,c:stcv:6831800,fre,dt
2,7075,c:stcv:6831800,dut,dt
3,7076,c:stcv:6831800,lat,dt
1,7077,c:stcv:6831826,dut,dt
2,7078,c:stcv:6831826,fre,dt
1,7079,c:stcv:6831968,ita,dt
1,7080,c:stcv:6831977,fre,dt
1,7081,c:stcv:6831998,fre,dt
1,7082,c:stcv:6832012,fre,dt
1,7083,c:stcv:6832017,ita,dt
1,7084,c:stcv:6832019,ita,dt
1,7085,c:stcv:6832130,fre,dt
1,7086,c:stcv:6832145,lat,dt
1,7087,c:stcv:6832155,lat,dt
1,7088,c:stcv:6832170,lat,dt
1,7089,c:stcv:6832287,lat,dt
1,7090,c:stcv:6832346,lat,dt
1,7091,c:stcv:6832358,lat,dt
1,7092,c:stcv:6832380,dut,dt
1,7093,c:stcv:6832912,ita,dt
1,7094,c:stcv:6833018,ita,dt
1,7095,c:stcv:6833025,ita,dt
1,7096,c:stcv:6833030,ita,dt
1,7097,c:stcv:6833359,dut,dt
1,7098,c:stcv:6833380,dut,dt
1,7099,c:stcv:6833400,dut,dt
1,7100,c:stcv:6833411,fre,dt
1,7101,c:stcv:6833452,fre,dt
1,7102,c:stcv:6833460,fre,dt
1,7103,c:stcv:6833464,fre,dt
1,7104,c:stcv:6833466,fre,dt
1,7105,c:stcv:6833477,dut,dt
1,7106,c:stcv:6833481,dut,dt
1,7107,c:stcv:6833485,dut,dt
1,7108,c:stcv:6833489,dut,dt
1,7109,c:stcv:6833491,dut,dt
1,7110,c:stcv:6833530,dut,dt
1,7111,c:stcv:6833535,dut,dt
1,7112,c:stcv:6833541,dut,dt
1,7113,c:stcv:6833548,fre,dt
1,7114,c:stcv:6833559,fre,dt
1,7115,c:stcv:6833564,fre,dt
1,7116,c:stcv:6833567,fre,dt
1,7117,c:stcv:6833574,fre,dt
1,7118,c:stcv:6833581,lat,dt
1,7119,c:stcv:6833586,lat,dt
1,7120,c:stcv:6833590,dut,dt
1,7121,c:stcv:6833594,dut,dt
1,7122,c:stcv:6833596,dut,dt
1,7123,c:stcv:6833647,lat,dt
1,7124,c:stcv:6833670,lat,dt
1,7125,c:stcv:6833696,lat,dt
1,7126,c:stcv:6833710,lat,dt
1,7127,c:stcv:6833742,lat,dt
1,7128,c:stcv:6833759,lat,dt
1,7129,c:stcv:6833830,lat,dt
1,7130,c:stcv:6833834,lat,dt
1,7131,c:stcv:6834144,ita,dt
1,7132,c:stcv:6834195,ita,dt
1,7133,c:stcv:6834225,ita,dt
1,7134,c:stcv:6834230,ita,dt
1,7135,c:stcv:6834283,ita,dt
1,7136,c:stcv:6834322,ita,dt
1,7137,c:stcv:6834343,ita,dt
1,7138,c:stcv:6834352,ita,dt
1,7139,c:stcv:6837210,lat,dt
1,7140,c:stcv:6837237,lat,dt
1,7141,c:stcv:6837238,lat,dt
1,7142,c:stcv:6837284,spa,dt
2,7143,c:stcv:6837284,fre,dt
1,7144,c:stcv:6837288,spa,dt
1,7145,c:stcv:6837292,lat,dt
2,7146,c:stcv:6837292,dut,dt
3,7147,c:stcv:6837292,fre,dt
1,7148,c:stcv:6837307,lat,dt
1,7149,c:stcv:6837313,lat,dt
2,7150,c:stcv:6837313,fre,dt
3,7151,c:stcv:6837313,dut,dt
1,7152,c:stcv:6837366,lat,dt
1,7153,c:stcv:6837412,lat,dt
1,7154,c:stcv:6837419,lat,dt
2,7155,c:stcv:6837419,fre,dt
3,7156,c:stcv:6837419,dut,dt
1,7157,c:stcv:6837430,lat,dt
1,7158,c:stcv:6837594,fre,dt
1,7159,c:stcv:6837613,lat,dt
1,7160,c:stcv:6837628,lat,dt
2,7161,c:stcv:6837628,fre,dt
3,7162,c:stcv:6837628,dut,dt
1,7163,c:stcv:6837642,lat,dt
1,7164,c:stcv:6837659,lat,dt
1,7165,c:stcv:6837662,lat,dt
1,7166,c:stcv:6837688,lat,dt
1,7167,c:stcv:6837693,lat,dt
1,7168,c:stcv:6837698,lat,dt
1,7169,c:stcv:6837709,lat,dt
1,7170,c:stcv:6837716,lat,dt
1,7171,c:stcv:6837766,ita,dt
1,7172,c:stcv:6837770,ita,dt
1,7173,c:stcv:6837774,ita,dt
1,7174,c:stcv:6837886,ita,dt
1,7175,c:stcv:6837925,lat,dt
1,7176,c:stcv:6837935,lat,dt
1,7177,c:stcv:6837941,lat,dt
1,7178,c:stcv:6837947,lat,dt
1,7179,c:stcv:6837953,lat,dt
1,7180,c:stcv:6837957,lat,dt
1,7181,c:stcv:6837992,ita,dt
1,7182,c:stcv:6838001,ita,dt
1,7183,c:stcv:6838018,ita,dt
1,7184,c:stcv:6838027,ita,dt
1,7185,c:stcv:6838068,lat,dt
1,7186,c:stcv:6838077,dut,dt
1,7187,c:stcv:6838100,dut,dt
1,7188,c:stcv:6838131,lat,dt
1,7189,c:stcv:6838135,lat,dt
1,7190,c:stcv:6838140,lat,dt
1,7191,c:stcv:6838143,lat,dt
1,7192,c:stcv:6838148,dut,dt
1,7193,c:stcv:6838160,lat,dt
1,7194,c:stcv:6838210,lat,dt
1,7195,c:stcv:6838245,lat,dt
1,7196,c:stcv:6838293,lat,dt
2,7197,c:stcv:6838293,fre,dt
3,7198,c:stcv:6838293,dut,dt
1,7199,c:stcv:6838297,lat,dt
2,7200,c:stcv:6838297,dut,dt
3,7201,c:stcv:6838297,fre,dt
1,7202,c:stcv:6838303,lat,dt
1,7203,c:stcv:6838320,lat,dt
1,7204,c:stcv:6838338,lat,dt
1,7205,c:stcv:6838340,lat,dt
1,7206,c:stcv:6838341,lat,dt
2,7207,c:stcv:6838341,grc,dt
1,7208,c:stcv:6838375,lat,dt
1,7209,c:stcv:6838377,lat,dt
1,7210,c:stcv:6838382,lat,dt
1,7211,c:stcv:6838384,spa,dt
2,7212,c:stcv:6838384,fre,dt
1,7213,c:stcv:6838389,fre,dt
2,7214,c:stcv:6838389,spa,dt
1,7215,c:stcv:6838394,spa,dt
2,7216,c:stcv:6838394,dut,dt
3,7217,c:stcv:6838394,fre,dt
4,7218,c:stcv:6838394,lat,dt
1,7219,c:stcv:6838400,lat,dt
1,7220,c:stcv:6838403,lat,dt
1,7221,c:stcv:6838405,lat,dt
1,7222,c:stcv:6838439,lat,dt
1,7223,c:stcv:6838442,lat,dt
1,7224,c:stcv:6838443,lat,dt
1,7225,c:stcv:6838444,lat,dt
1,7226,c:stcv:6841256,fre,dt
2,7227,c:stcv:6841256,spa,dt
1,7228,c:stcv:6841263,lat,dt
1,7229,c:stcv:6841266,lat,dt
