1,3335,a::920.41892:1.1,,"Gouda, de",aut,oip,fp,Jean,"Gouda, de, Jean",1571-1630,Ioannes de Govda,c:stcv:3243445
1,3336,a::920.41892:1.1,,"Gouda, de",aut,oip,fp,Jean,"Gouda, de, Jean",1571-1630,Ioannes de Govda,c:stcv:3243498
1,3337,a::920.41892:1.1,,"Gouda, de",aut,oip,fp,Jean,"Gouda, de, Jean",1571-1630,Ioannes de Govda,c:stcv:3243516
1,3338,a::920.41892:1.1,,"Gouda, de",aut,oip,fp,Jean,"Gouda, de, Jean",1571-1630,Ioannes de Govda,c:stcv:3243527
1,3339,a::920.59115:1.1,,"Keysere, de",aut,oip,fp,Jacob,"Keysere, de, Jacob",,Iacob de Keysere,c:stcv:3243532
1,3340,a::920.7294:1.1,,Hazart,aut,oip,fp,Cornelius,"Hazart, Cornelius",1617-1690,Cornelius Hazart,c:stcv:3243654
1,3341,a::920.7357:1.3,,Lessius,aut,oip,fp,Leonardus,"Lessius, Leonardus",1554-1623,Leonardvs Lessivs,c:stcv:3243713
2,3342,a::920.41564:1.2,,"Fraye, de",trl,oip,fp,Leonardus,"Fraye, de, Leonardus",1560-1625,eenen anderen priester der seluer societeyt,c:stcv:3243713
1,3343,a::920.59120:1.1,,Potvliet,aut,oip,fp,Massæus,"Potvliet, Massæus",-1664,Massævs Potvliet,c:stcv:3243735
2,3344,a::920.41503:1.1,,Jegher,ill,oip,fp,Jan Christoffel,"Jegher, Jan Christoffel",1618-ca. 1666/1667,I.C.I.,c:stcv:3243735
1,3345,a::920.59127:1.1,,I.B.,aut,oip,fp,,I.B.,,I.B.,c:stcv:3243784
1,3346,a::920.59136:1,,Veron,aut,oip,doc,François,"Veron, François",1578-1649,"Veron, François",c:stcv:3243843
2,3347,a::920.43987:1,,"Steen, vander",trl,oip,doc,Christiaen Pietersen,"Steen, vander, Christiaen Pietersen",,"Steen, vander, Christiaen Pietersen",c:stcv:3243843
1,3348,a::920.6834:1,,"Geluwe, van",aut,oip,doc,Arnout,"Geluwe, van, Arnout",1604-c.1675,"Geluwe, van, Arnout",c:stcv:3243876
1,3349,a::920.6834:1.15,,"Geluwe, van",aut,oip,fp,Arnout,"Geluwe, van, Arnout",1604-c.1675,Arnout van Geluwe,c:stcv:3243929
1,3350,a::920.6834:1,,"Geluwe, van",aut,oip,ext,Arnout,"Geluwe, van, Arnout",1604-c.1675,"Geluwe, van, Arnout",c:stcv:3243941
1,3351,a::920.6834:1.7,,"Geluwe, van",aut,oip,fp,Arnout,"Geluwe, van, Arnout",1604-c.1675,Arnovt van Gelvwe,c:stcv:3243954
1,3352,a::920.18144:1.4,,"Gorcum, van",aut,oip,fp,Jan,"Gorcum, van, Jan",-1619,Ian van Corgvm [!],c:stcv:3244948
1,3353,a::920.41815:1.2,,Vrancx,aut,oip,fp,Cornelius Columbanus,"Vrancx, Cornelius Columbanus",c.1530-1615,Corn. Columbanus Vrancx,c:stcv:3245636
1,3354,a::920.3768:1.3,,Francis of Sales,aut,oip,fp,,Francis of Sales,1567-1622,Franciscus de Sales,c:stcv:3245937
2,3355,a::920.41644:1.1,,Foppens,trl,oip,fp,Wilhelmus,"Foppens, Wilhelmus",1634-1699,W.F.P. op L.,c:stcv:3245937
3,3356,a::920.41692:1,,Bouché,ill,oip,doc,Peter Paul,"Bouché, Peter Paul",1646-,"Bouché, Peter Paul",c:stcv:3245937
1,3357,a::920.59270:1.1,,Provoost,aut,oip,fp,Nicolaus,"Provoost, Nicolaus",-1696,Nicolaus Provoost,c:stcv:3246181
1,3358,a::920.59275:1.1,,I.B.,aut,oip,fp,,I.B.,,I.B.,c:stcv:3246211
1,3359,a::920.59306:1.1,,Houtmans,aut,oip,fp,Adrianus,"Houtmans, Adrianus",,Adrianus Houtmans,c:stcv:3246831
1,3360,a::920.59310:1.1,,Bacx,aut,oip,fp,Nicasius,"Bacx, Nicasius",1581-1640,Nicasius Baxius,c:stcv:3246874
1,3361,a::920.59308:1.1,,"Beyl, de",trl,oip,fp,Anselmus,"Beyl, de, Anselmus",,Anselmus de Beyl,c:stcv:3246882
2,3362,a::920.43205:1,,Collaert,ill,oip,doc,Guillielmus,"Collaert, Guillielmus",c. 1605-c. 1666,"Collaert, Guillielmus",c:stcv:3246882
3,3363,a::920.59309:1,,Pierre de Vaux,aut,oip,ext,,Pierre de Vaux,,Pierre de Vaux,c:stcv:3246882
1,3364,a::920.59311:1.1,,Dielman,aut,oip,fp,Cornelius,"Dielman, Cornelius",1602-1656,A.B.C.D.E.,c:stcv:3246890
1,3365,a::920.41452:1.1,,Lacman,aut,oip,fp,Joannes,"Lacman, Joannes",,Joannes Lacman,c:stcv:3246911
1,3366,a::920.59312:1.2,,"Meulen, van der",aut,oip,fp,Catharina,"Meulen, van der, Catharina",1634-1719,Catharina vander Meulen,c:stcv:3246942
1,3367,a::920.41687:1.3,,Bona,aut,oip,fp,Giovanni,"Bona, Giovanni",1609-1674,Ioannes Bona,c:stcv:3247027
1,3368,a::920.25027:1.1,,Sucquet,aut,oip,fp,Antonius,"Sucquet, Antonius",1574-1627,Antonivs Svcqvet,c:stcv:3247153
2,3369,a::920.41617:1.1,,Zoes,trl,oip,fp,Gerardus,"Zoes, Gerardus",1579-1628,Gerardus Zoes,c:stcv:3247153
3,3370,a::920.21812:1.7,,"Bolswert, à",ill,oip,fp,Boëtius Adamsz.,"Bolswert, à, Boëtius Adamsz.",c.1580-1633,Boëtius A. Bolsvert,c:stcv:3247153
1,3371,a::920.4969:1.13,,Bonaventure,aut,oip,fp,,Bonaventure,1221-1274,H. Bonaventvra,c:stcv:3247609
2,3372,a::920.41707:1.3,,Costerus,trl,oip,fp,Rumoldus,"Costerus, Rumoldus",c. 1609-1679,Rumoldvs Costervs,c:stcv:3247609
1,3373,a::920.41489:1.4,,Servatius a S. Petro,aut,oip,fp,,Servatius a S. Petro,1641-1707,P.J.P.S.S.,c:stcv:3247753
1,3374,a::920.41788:1.1,,Pauli,aut,oip,fp,Matthias,"Pauli, Matthias",1580-1651,Matthias Pavli,c:stcv:3247832
1,3375,a::920.41788:1.1,,Pauli,aut,oip,fp,Matthias,"Pauli, Matthias",1580-1651,Matthias Pavli,c:stcv:3247837
1,3376,a::920.41788:1.1,,Pauli,aut,oip,fp,Matthias,"Pauli, Matthias",1580-1651,Matthias Pavli,c:stcv:3247841
1,3377,a::920.7570:1.6,,Puteanus,aut,oip,fp,Erycius,"Puteanus, Erycius",1574-1646,Erycius Puteanus,c:stcv:3247879
2,3378,a::920.185:1.3,,Lipsius,aut,oip,fp,Justus,"Lipsius, Justus",1547-1606,Iustus Lipsius,c:stcv:3247879
3,3379,a::920.59361:1.1,,E.M.F.L.,trl,oip,fp,,E.M.F.L.,,E.M.F.L.,c:stcv:3247879
1,3380,a::920.59031:1.1,,Petri,aut,oip,fp,Hermannus,"Petri, Hermannus",,Hermannus Petri,c:stcv:3247943
1,3381,a::920.40919:1.2,,"Bonis, de",aut,oip,fp,Emeric,"Bonis, de, Emeric",-1595,Emerius de Bonis,c:stcv:3248031
1,3382,a::920.40919:1,,"Bonis, de",aut,oip,ext,Emeric,"Bonis, de, Emeric",-1595,"Bonis, de, Emeric",c:stcv:3248033
1,3383,a::920.4969:1.10,,Bonaventure,aut,oip,fp,,Bonaventure,1221-1274,S. Bonaventura,c:stcv:3248038
2,3384,a::920.41794:1.4,,Priester O.F.M.Rec.,edt,oip,fp,,Priester O.F.M.Rec.,,eenen minder-broeder recollect,c:stcv:3248038
1,3385,a::920.59366:1.1,,Zeebots,aut,oip,fp,William,"Zeebots, William",1625-1690,Gvilielmvs Zeebots,c:stcv:3248051
1,3386,a::920.43124:1.2,,"Lepe, van der",aut,oip,fp,Laurentius,"Lepe, van der, Laurentius",,Laurentius vander Lepe,c:stcv:3248053
2,3387,a::920.41515:1,sr.,Bouttats,ill,oip,doc,Gaspar,"Bouttats, Gaspar [sr.]",1648-1696,"Bouttats, Gaspar [sr.]",c:stcv:3248053
1,3388,a::920.59366:1,,Zeebots,aut,oip,doc,William,"Zeebots, William",1625-1690,"Zeebots, William",c:stcv:3248084
1,3389,a::920.59366:1,,Zeebots,aut,oip,doc,William,"Zeebots, William",1625-1690,"Zeebots, William",c:stcv:3248093
1,3390,a::920.59366:1,,Zeebots,aut,oip,doc,William,"Zeebots, William",1625-1690,"Zeebots, William",c:stcv:3248101
1,3391,a::920.59366:1,,Zeebots,aut,oip,doc,William,"Zeebots, William",1625-1690,"Zeebots, William",c:stcv:3248103
1,3392,a::920.42295:1.2,,"Angelis, ab",aut,oip,fp,Guilielmus,"Angelis, ab, Guilielmus",1583-1649,Gvilielmvs ab Angelis,c:stcv:3248581
1,3393,a::920.8654:1.9,Iprensis,Jansenius,aut,oip,fp,Cornelius,"Jansenius, Cornelius [Iprensis]",1585-1638,Cornelivs Ianssenivs,c:stcv:3248625
1,3394,a::920.42146:1.1,,Remond,aut,oip,fp,Florimond,"Remond, Florimond",1540-1602,Florimond de Remond,c:stcv:3248752
2,3395,a::920.42148:1.1,,M.M.,trl,oip,fp,,M.M.,,M.M.,c:stcv:3248752
1,3396,a::920.58996:1.3,,Estius,aut,oip,fp,Guilielmus,"Estius, Guilielmus",1542-1613,VVillem Estivs Hessel-sone,c:stcv:3248783
2,3397,a::920.24476:1.7,,Spoelberch,trl,oip,fp,Willem,"Spoelberch, Willem",1569-1633,Willem Spoel-bergh,c:stcv:3248783
1,3398,a::920.42458:1.6,,Nieremberg,aut,oip,fp,Johannes Eusebius,"Nieremberg, Johannes Eusebius",1595-1658,Ioannes Eusebius Nierenberg,c:stcv:3248916
1,3399,a::920.4969:1.11,,Bonaventure,aut,oip,fp,,Bonaventure,1221-1274,Bonaventvra,c:stcv:3249027
2,3400,a::920.41890:1.1,,Gillis,trl,oip,fp,Lieven,"Gillis, Lieven",c. 1580-1628,Lieven Gillis,c:stcv:3249027
1,3401,a::920.59380:1.1,,"Aviano, van",aut,oip,fp,Marcus,"Aviano, van, Marcus",1631-1699,Marcus van Aviano,c:stcv:3249113
1,3402,a::920.43472:1.1,,"Vega, de",aut,oip,fp,Christophorus,"Vega, de, Christophorus",1595-1672,Christophorus de Vega,c:stcv:3249120
2,3403,a::920.59381:1.1,,"Febvre, le",trl,oip,fp,Antonius,"Febvre, le, Antonius",,Antonius le Febure,c:stcv:3249120
1,3404,a::920.59386:1.1,,Madrid,aut,oip,fp,Christophe,"Madrid, Christophe",c. 1503-1573,Christophorus Madridius,c:stcv:3249135
1,3405,a::920.59387:1.2,,"Parys, van",aut,oip,fp,Yves,"Parys, van, Yves",,Jves van Parys,c:stcv:3249172
1,3406,a::920.59387:1.2,,"Parys, van",aut,oip,fp,Yves,"Parys, van, Yves",,Jves van Parys,c:stcv:3249186
1,3407,a::920.59387:1.2,,"Parys, van",aut,oip,fp,Yves,"Parys, van, Yves",,Jves van Parys,c:stcv:3249201
2,3408,a::920.59393:1.2,,Deniessen,trl,oip,fp,,Deniessen,,Deniessen,c:stcv:3249201
1,3409,a::920.41794:1.3,,Priester O.F.M.Rec.,aut,oip,fp,,Priester O.F.M.Rec.,,"een minder-broeder recollect der provincie van S. Ioseph, des graef-schaps van Vlaenderen",c:stcv:3249315
2,3410,a::920.43108:1.9,,Cauwe,aut,oip,fp,Franciscus,"Cauwe, Franciscus",1631-1679,Franciscus Phillotheus,c:stcv:3249315
1,3411,a::920.43108:1.10,,Cauwe,aut,oip,fp,Franciscus,"Cauwe, Franciscus",1631-1679,Franciscus Philotheus,c:stcv:3249329
1,3412,a::920.41794:1.2,,Priester O.F.M.Rec.,aut,oip,fp,,Priester O.F.M.Rec.,,eenen minderbroeder recollect,c:stcv:3249361
1,3413,a::920.59312:1.1,,"Meulen, van der",aut,oip,fp,Catharina,"Meulen, van der, Catharina",1634-1719,Catharina vander Mevlen,c:stcv:3250442
2,3414,a::920.59461:1,,"Wolsschaten, van",ill,oip,doc,M.,"Wolsschaten, van, M.",,"Wolsschaten, van, M.",c:stcv:3250442
1,3415,a::920.18233:1.4,,"Hane, van den",edt,oip,fp,Laurens,"Hane, van den, Laurens",1617-1683,Lavrens vanden Hane,c:stcv:3250458
2,3416,a::920.42123:1,,"Caukercken, van",ill,oip,doc,Cornelis,"Caukercken, van, Cornelis",1626-1680,"Caukercken, van, Cornelis",c:stcv:3250458
3,3417,a::920.23222:1,,"Diepenbeeck, van",ill,oip,doc,Abraham,"Diepenbeeck, van, Abraham",1596-1675,"Diepenbeeck, van, Abraham",c:stcv:3250458
1,3418,a::920.42794:1.4,,"Outreman, d'",aut,oip,fp,Philippe,"Outreman, d', Philippe",1585-1652,Philippus D'outreman,c:stcv:3251291
2,3419,a::920.41561:1.2,,"Smidt, de",trl,oip,fp,Franciscus,"Smidt, de, Franciscus",1576-1659,Franciscus de Smidt,c:stcv:3251291
1,3420,a::920.43108:1.3,,Cauwe,aut,oip,fp,Franciscus,"Cauwe, Franciscus",1631-1679,Franciscus Cauvve,c:stcv:3251633
1,3421,a::920.42446:1.3,,"Fornenbergh, van",aut,oip,fp,Alexander,"Fornenbergh, van, Alexander",1599-1675,Alex. v. Fornenberch,c:stcv:3251775
1,3422,a::920.41815:1.2,,Vrancx,aut,oip,fp,Cornelius Columbanus,"Vrancx, Cornelius Columbanus",c.1530-1615,Corn. Columbanus Vrancx,c:stcv:3253872
1,3423,a::920.3768:1.4,,Francis of Sales,aut,oip,fp,,Francis of Sales,1567-1622,Franciscvs de Sales,c:stcv:3253907
2,3424,a::920.6446:1.6,,Tauler,aut,oip,fp,Johann,"Tauler, Johann",c. 1300-1361,Joannes Taulerus,c:stcv:3253907
1,3425,a::920.41815:1.2,,Vrancx,aut,oip,fp,Cornelius Columbanus,"Vrancx, Cornelius Columbanus",c.1530-1615,Corn. Columbanus Vrancx,c:stcv:3253942
1,3426,a::920.41815:1.2,,Vrancx,aut,oip,fp,Cornelius Columbanus,"Vrancx, Cornelius Columbanus",c.1530-1615,Corn. Columbanus Vrancx,c:stcv:3253954
1,3427,a::920.41815:1.2,,Vrancx,aut,oip,fp,Cornelius Columbanus,"Vrancx, Cornelius Columbanus",c.1530-1615,Corn. Columbanus Vrancx,c:stcv:3253999
1,3428,a::920.41815:1.2,,Vrancx,aut,oip,fp,Cornelius Columbanus,"Vrancx, Cornelius Columbanus",c.1530-1615,Corn. Columbanus Vrancx,c:stcv:3254006
1,3429,a::920.41815:1.2,,Vrancx,aut,oip,fp,Cornelius Columbanus,"Vrancx, Cornelius Columbanus",c.1530-1615,Corn. Columbanus Vrancx,c:stcv:3254075
1,3430,a::920.41815:1.2,,Vrancx,aut,oip,fp,Cornelius Columbanus,"Vrancx, Cornelius Columbanus",c.1530-1615,Corn. Columbanus Vrancx,c:stcv:3254094
1,3431,a::920.41815:1.2,,Vrancx,aut,oip,fp,Cornelius Columbanus,"Vrancx, Cornelius Columbanus",c.1530-1615,Corn. Columbanus Vrancx,c:stcv:3254107
1,3432,a::920.41815:1.2,,Vrancx,aut,oip,fp,Cornelius Columbanus,"Vrancx, Cornelius Columbanus",c.1530-1615,Corn. Columbanus Vrancx,c:stcv:3254109
1,3433,a::920.41815:1.2,,Vrancx,aut,oip,fp,Cornelius Columbanus,"Vrancx, Cornelius Columbanus",c.1530-1615,Corn. Columbanus Vrancx,c:stcv:3254129
1,3434,a::920.41815:1.2,,Vrancx,aut,oip,fp,Cornelius Columbanus,"Vrancx, Cornelius Columbanus",c.1530-1615,Corn. Columbanus Vrancx,c:stcv:3254132
1,3435,a::920.59708:1.3,,Haller,aut,oip,fp,Richard,"Haller, Richard",1550-1612,eenen pater vande societeyt Iesv,c:stcv:3254152
2,3436,a::920.41815:1.2,,Vrancx,trl,oip,fp,Cornelius Columbanus,"Vrancx, Cornelius Columbanus",c.1530-1615,Corn. Columbanus Vrancx,c:stcv:3254152
1,3437,a::920.41815:1.2,,Vrancx,aut,oip,fp,Cornelius Columbanus,"Vrancx, Cornelius Columbanus",c.1530-1615,Corn. Columbanus Vrancx,c:stcv:3254163
1,3438,a::920.41815:1.2,,Vrancx,aut,oip,fp,Cornelius Columbanus,"Vrancx, Cornelius Columbanus",c.1530-1615,Corn. Columbanus Vrancx,c:stcv:3254182
1,3439,a::920.41815:1.2,,Vrancx,aut,oip,fp,Cornelius Columbanus,"Vrancx, Cornelius Columbanus",c.1530-1615,Corn. Columbanus Vrancx,c:stcv:3254209
1,3440,a::920.41815:1.2,,Vrancx,aut,oip,fp,Cornelius Columbanus,"Vrancx, Cornelius Columbanus",c.1530-1615,Corn. Columbanus Vrancx,c:stcv:3254242
1,3441,a::920.41815:1.2,,Vrancx,aut,oip,fp,Cornelius Columbanus,"Vrancx, Cornelius Columbanus",c.1530-1615,Corn. Columbanus Vrancx,c:stcv:3254256
1,3442,a::920.41815:1.2,,Vrancx,aut,oip,fp,Cornelius Columbanus,"Vrancx, Cornelius Columbanus",c.1530-1615,Corn. Columbanus Vrancx,c:stcv:3254270
1,3443,a::920.41560:1,,"Mallery, van",ill,oip,doc,Philips,"Mallery, van, Philips",1598-1626,"Mallery, van, Philips",c:stcv:3255511
2,3444,a::920.41460:1,,Cnobbaert,ill,oip,doc,Jan,"Cnobbaert, Jan",1590-1637,"Cnobbaert, Jan",c:stcv:3255511
1,3445,a::920.9510:1,King of Spain,Charles II,aut,oip,ext,,Charles II [King of Spain],1661-1700,Charles II [King of Spain],c:stcv:3257121
1,3446,a::920.59869:1.2,,Schatteman,aut,oip,fp,Jan,"Schatteman, Jan",1606-1644,Ian Schatteman,c:stcv:3257360
1,3447,a::920.59870:1.2,,"Costere, de",aut,oip,fp,Wouter,"Costere, de, Wouter",,VVovter de Costere,c:stcv:3257362
2,3448,a::920.59871:1,,Verniers,aut,oip,doc,Gillis,"Verniers, Gillis",-<1636,"Verniers, Gillis",c:stcv:3257362
1,3449,a::920.173:1.5,,"Harduyn, de",aut,oip,fp,Justus,"Harduyn, de, Justus",1582-1636 of 41,Iustus de Harduyn,c:stcv:3257363
1,3450,a::920.41788:1,,Pauli,aut,oip,ext,Matthias,"Pauli, Matthias",1580-1651,"Pauli, Matthias",c:stcv:3257372
2,3451,a::920.59872:1.1,,"Meeren, vander",trl,oip,fp,Cornelis,"Meeren, vander, Cornelis",,Cornelis vander Meeren,c:stcv:3257372
1,3452,a::920.41890:1.1,,Gillis,trl,oip,fp,Lieven,"Gillis, Lieven",c. 1580-1628,Lieven Gillis,c:stcv:3257375
1,3453,a::920.59873:1.1,,Cardon,edt,oip,fp,Legier,"Cardon, Legier",1587-1627,Legier Cardon,c:stcv:3257394
1,3454,a::920.59875:1.3,,"Clercq, de",edt,oip,fp,Livinus,"Clercq, de, Livinus",1597-1652,L.D.C.,c:stcv:3257408
1,3455,a::920.9748:1,,Makeblyde,aut,oip,ext,Ludovicus,"Makeblyde, Ludovicus",1565-1630,"Makeblyde, Ludovicus",c:stcv:3257418
1,3456,a::920.41516:1.1,,"Coster, de",aut,oip,fp,Gillis,"Coster, de, Gillis",,Gillis de Coster,c:stcv:3257445
1,3457,a::920.41788:1.3,,Pauli,aut,oip,fp,Matthias,"Pauli, Matthias",1580-1651,Mathias Pavli,c:stcv:3257447
1,3458,a::920.41516:1.1,,"Coster, de",aut,oip,fp,Gillis,"Coster, de, Gillis",,Gillis de Coster,c:stcv:3257463
1,3459,a::920.59870:1.3,,"Costere, de",aut,oip,fp,Wouter,"Costere, de, Wouter",,Wovter de Costere,c:stcv:3257567
1,3460,a::920.41693:1.3,,Buekelius,aut,oip,fp,Jan,"Buekelius, Jan",-1643,Ioannes Bvekelivs,c:stcv:3257627
1,3461,a::920.41769:1.2,,Marchant,aut,oip,fp,Petrus,"Marchant, Petrus",1585-1661,Petrvs Marchant,c:stcv:3257641
2,3462,a::920.44545:1.1,,"Schepper, de",trl,oip,fp,Laurent,"Schepper, de, Laurent",-1685,Lavrentivs de Schepper,c:stcv:3257641
3,3463,a::920.24564:1,,Teniers,ill,oip,doc,Abraham,"Teniers, Abraham",1629-1670,"Teniers, Abraham",c:stcv:3257641
4,3464,a::920.41468:1,,"Lisebetten, van",ill,oip,doc,Peter,"Lisebetten, van, Peter",1630-c. 1678,"Lisebetten, van, Peter",c:stcv:3257641
1,3465,a::920.59875:1.1,,"Clercq, de",edt,oip,fp,Livinus,"Clercq, de, Livinus",1597-1652,Liuinus de Clercq,c:stcv:3257642
1,3466,a::920.41730:1.6,,Franciscus a Puero Jesu,aut,oip,fp,,Franciscus a Puero Jesu,1616-1667,Franciscus à Puero Iesu,c:stcv:3257664
1,3467,a::920.12802:1.5,,Gerlacus,aut,oip,fp,,Gerlacus,1377/1378-1411,Gerlacvs Peterssen,c:stcv:3257667
2,3468,a::920.41738:1.1,,"Heese, van",trl,oip,fp,Nicasius,"Heese, van, Nicasius",-1572,Nicasius van Heese,c:stcv:3257667
3,3469,a::920.18144:1.1,,"Gorcum, van",adp,oip,fp,Jan,"Gorcum, van, Jan",-1619,Ian van Gorcvm,c:stcv:3257667
1,3470,a::920.6834:1.15,,"Geluwe, van",aut,oip,fp,Arnout,"Geluwe, van, Arnout",1604-c.1675,Arnout van Geluwe,c:stcv:3257721
1,3471,a::920.6834:1.15,,"Geluwe, van",aut,oip,fp,Arnout,"Geluwe, van, Arnout",1604-c.1675,Arnout van Geluwe,c:stcv:3257747
1,3472,a::920.22696:1,,"Machtelt, vander",aut,oip,ext,Gullielmus,"Machtelt, vander, Gullielmus",1587-1667,"Machtelt, vander, Gullielmus",c:stcv:3258589
1,3473,a::920.59892:1.1,,Montanus,aut,oip,fp,Daniel,"Montanus, Daniel",,Daniel Montanus,c:stcv:3258715
1,3474,a::920.59893:1.1,,"Waereghem, van",aut,oip,fp,Jan,"Waereghem, van, Jan",,Jan van Waereghem,c:stcv:3258755
2,3475,a::920.60179:1.1,,C.I.,ill,oip,fp,,C.I.,,C.I.,c:stcv:3258755
1,3476,a::920.59933:1.1,,"Grieck, de",aut,oip,fp,Claudius,"Grieck, de, Claudius",,Claudius de Grieck,c:stcv:3260077
1,3477,a::920.7837:1.18,King of Spain,Philip IV,aut,oip,fp,,Philip IV [King of Spain],1605-1665,ons heeren des conincx,c:stcv:3260435
1,3478,a::920.59979:1.1,,Ooghe,aut,oip,fp,Joannes,"Ooghe, Joannes",,Ioannes Ooghe,c:stcv:3261931
1,3479,a::920.6834:1.20,,"Geluwe, van",aut,oip,fp,Arnout,"Geluwe, van, Arnout",1604-c.1675,Arnovt van Ghelewe [!],c:stcv:3261933
1,3480,a::920.9748:1,,Makeblyde,aut,oip,ext,Ludovicus,"Makeblyde, Ludovicus",1565-1630,"Makeblyde, Ludovicus",c:stcv:6145142
1,3481,a::920.59989:1.1,,Busselius,aut,oip,fp,Hendryck,"Busselius, Hendryck",,Hendryck Bvsselivs,c:stcv:6145151
1,3482,a::920.6834:1,,"Geluwe, van",aut,oip,doc,Arnout,"Geluwe, van, Arnout",1604-c.1675,"Geluwe, van, Arnout",c:stcv:6145153
1,3483,a::920.59115:1.2,,"Keysere, de",aut,oip,fp,Jacob,"Keysere, de, Jacob",,Iacobvs Keyser,c:stcv:6145872
1,3484,a::920.60006:1,,"Vurst, vander",aut,oip,doc,P.,"Vurst, vander, P.",,"Vurst, vander, P.",c:stcv:6145875
2,3485,a::920.60007:1,,Stoop,aut,oip,doc,J.,"Stoop, J.",,"Stoop, J.",c:stcv:6145875
1,3486,a::920.40927:1,,Myleman,aut,oip,doc,Carolus,"Myleman, Carolus",,"Myleman, Carolus",c:stcv:6145899
1,3487,a::920.41527:1.3,,Maes,aut,oip,fp,Bonifacius,"Maes, Bonifacius",-1706,eenen pater recollect,c:stcv:6146182
1,3488,a::920.42020:1.1,,"Beer, de",aut,oip,fp,Balduinus,"Beer, de, Balduinus",,Balduinus de Beer,c:stcv:6146192
1,3489,a::920.7126:1.6,,Drexelius,aut,oip,fp,Hieremias,"Drexelius, Hieremias",1581-1638,Hier. Drexelius,c:stcv:6146608
2,3490,a::920.41561:1.8,,"Smidt, de",trl,oip,fp,Franciscus,"Smidt, de, Franciscus",1576-1659,Franc. de Smidt,c:stcv:6146608
1,3491,a::920.60029:1.2,,Heyndricx,aut,oip,fp,Jacob,"Heyndricx, Jacob",-1635,Iacob Heyndricx,c:stcv:6146660
1,3492,a::920.60035:1,,Willem van Sint-Truiden,aut,oip,ext,,Willem van Sint-Truiden,-1107,Willem van Sint-Truiden,c:stcv:6146741
2,3493,a::920.60029:1.2,,Heyndricx,trl,oip,fp,Jacob,"Heyndricx, Jacob",-1635,Iacob Heyndricx,c:stcv:6146741
1,3494,a::920.41922:1.1,,Marco d'Aviano,aut,oip,fp,,Marco d'Aviano,-1699,een devoot religieux,c:stcv:6146793
2,3495,a::920.41583:1,,"Sande, van de",ill,oip,doc,Jan,"Sande, van de, Jan",1600-1664/1665,"Sande, van de, Jan",c:stcv:6146793
1,3496,a::920.23081:1.6,,Bottens,aut,oip,fp,Fulgentius,"Bottens, Fulgentius",1636-1717,F.F.B.L.J.C.C.,c:stcv:6146799
1,3497,a::920.41618:1.4,,"Essen, van",aut,oip,fp,Christophorus,"Essen, van, Christophorus",,Christophorvs van Essen,c:stcv:6147405
1,3498,a::920.42416:1.1,,Neeffs,trl,oip,fp,M. Hubertus,"Neeffs, M. Hubertus",,M. Hub. Neeffs,c:stcv:6147416
2,3499,a::920.73005:1,,Gevaerts,aut,oip,ext,Jan Casper,"Gevaerts, Jan Casper",1593-1666,"Gevaerts, Jan Casper",c:stcv:6147416
1,3500,a::920.41618:1.1,,"Essen, van",aut,oip,fp,Christophorus,"Essen, van, Christophorus",,Christophorus van Essen,c:stcv:6147427
1,3501,a::920.41620:1,,Stalins,aut,oip,ext,Jacques Jean Baptiste,"Stalins, Jacques Jean Baptiste",,"Stalins, Jacques Jean Baptiste",c:stcv:6147430
1,3502,a::920.60143:1.2,,Clerici,aut,oip,fp,Vincent,"Clerici, Vincent",c. 1577-1662,Vincentivs Clerici,c:stcv:6149781
1,3503,a::920.44544:1.2,,"Astroy, d'",aut,oip,fp,Barthélemy,"Astroy, d', Barthélemy",begin 17de eeuw-1681,Bartholomeus d'Astroy,c:stcv:6149857
2,3504,a::920.44545:1.2,,"Schepper, de",trl,oip,fp,Laurent,"Schepper, de, Laurent",-1685,Laurentius de Schepper,c:stcv:6149857
1,3505,a::920.41624:1.17,,priest S.J.,aut,oip,fp,,priest S.J.,,eenen priester der societe[yt] Jesu,c:stcv:6149865
1,3506,a::920.41890:1.2,,Gillis,aut,oip,fp,Lieven,"Gillis, Lieven",c. 1580-1628,een lief-hebber der waerheyt,c:stcv:6149907
1,3507,a::920.60157:1.1,,A.V.H.,aut,oip,fp,,A.V.H.,,A.V.H.,c:stcv:6149949
1,3508,a::920.40927:1,,Myleman,aut,oip,ext,Carolus,"Myleman, Carolus",,"Myleman, Carolus",c:stcv:6149965
1,3509,a::920.40927:1,,Myleman,aut,oip,doc,Carolus,"Myleman, Carolus",,"Myleman, Carolus",c:stcv:6149978
1,3510,a::920.60161:1.1,,Henriques,aut,oip,fp,Chrysostomus,"Henriques, Chrysostomus",1594-1632,Chrysostomus Henriques,c:stcv:6150105
2,3511,a::920.78162:1,,"Noodt, van der",trl,oip,ext,Filip,"Noodt, van der, Filip",c.1621-,"Noodt, van der, Filip",c:stcv:6150105
1,3512,a::920.40927:1,,Myleman,aut,oip,doc,Carolus,"Myleman, Carolus",,"Myleman, Carolus",c:stcv:6150174
1,3513,a::920.40927:1,,Myleman,aut,oip,ext,Carolus,"Myleman, Carolus",,"Myleman, Carolus",c:stcv:6150215
1,3514,a::920.3768:1.3,,Francis of Sales,aut,oip,fp,,Francis of Sales,1567-1622,Franciscus de Sales,c:stcv:6150220
